city,district,neighborhood,room,living_room,area,age,floor,price,area_per_room
istanbul,kadikoy,caddebostan,2,1,82,4,2,64000,27
istanbul,sariyer,kirecburnu,1,1,80,25,0,27000,40
istanbul,sisli,harbiye,1,1,70,15,2,57500,35
istanbul,eyupsultan,emniyettepe,2,1,90,11,5,38000,30
istanbul,beykoz,merkez,2,1,90,25,1,25000,30
istanbul,kagithane,sultan_selim,1,1,60,29,2,18000,30
istanbul,sisli,izzet_pasa,3,1,125,30,6,32000,31
istanbul,maltepe,findikli,2,1,80,12,4,30000,26
istanbul,kagithane,harmantepe,1,1,63,20,3,18500,31
istanbul,kagithane,gultepe,2,1,60,7,4,23000,20
istanbul,sisli,mecidiyekoy,1,1,70,35,1,18000,35
istanbul,esenler,mimar_sinan,1,1,65,6,-1,14000,32
istanbul,sariyer,istinye,2,1,80,30,5,43000,26
istanbul,besiktas,nisbetiye,2,1,100,31,1,55000,33
istanbul,kagithane,ortabayir,2,1,140,25,5,30000,46
istanbul,zeytinburnu,sumer,1,1,80,28,6,15000,40
istanbul,eyupsultan,guzeltepe,3,1,110,50,-2,10000,27
istanbul,beykoz,ruzgarlibahce,2,1,100,20,-2,25000,33
istanbul,beylikduzu,baris,2,1,135,10,1,34000,45
istanbul,fatih,aksaray,2,1,85,35,1,17000,28
istanbul,kadikoy,osmanaga,2,1,90,30,4,39000,30
istanbul,bahcelievler,sirinevler,1,1,75,50,3,16000,37
istanbul,esenyurt,fatih,1,1,65,4,1,13500,32
istanbul,beykoz,cigdem,2,1,80,25,3,21000,26
istanbul,kucukcekmece,fatih,3,1,130,32,3,12000,32
istanbul,avcilar,ambarli,3,1,130,25,5,25000,32
istanbul,beylikduzu,sahil,2,1,91,1,-2,30000,30
istanbul,kagithane,merkez,2,1,95,7,-3,30000,31
istanbul,beyoglu,kadimehmet_efendi,2,1,75,25,3,42000,25
istanbul,kartal,soganlik_yeni,2,1,95,45,2,26000,31
istanbul,fatih,cerrahpasa,1,1,60,45,-3,14000,30
istanbul,maltepe,altintepe,2,1,80,0,4,48000,26
istanbul,esenyurt,akcaburgaz,1,1,60,8,5,10000,30
istanbul,beykoz,akbaba,3,1,115,25,5,20000,28
istanbul,sisli,kustepe,1,1,75,4,3,27000,37
istanbul,sisli,halaskargazi,1,1,80,40,3,35000,40
istanbul,beykoz,kavacik,2,1,100,25,3,25000,33
istanbul,uskudar,kupluce,2,1,100,20,5,24000,33
istanbul,atasehir,ataturk,2,1,90,30,5,30000,30
istanbul,kadikoy,kozyatagi,3,1,120,29,2,55000,30
istanbul,sariyer,pinar,3,1,120,30,2,25000,30
istanbul,cekmekoy,sultanciftligi,1,1,92,17,6,42500,46
istanbul,atasehir,kayisdagi,1,1,75,10,1,22500,37
istanbul,bakirkoy,senlikkoy,3,1,180,30,3,60000,45
istanbul,kadikoy,suadiye,3,1,165,31,1,55000,41
istanbul,sariyer,istinye,2,1,100,30,1,35000,33
istanbul,bagcilar,yildiztepe,3,1,120,16,3,32000,30
istanbul,beyoglu,kamer_hatun,1,1,60,25,1,21000,30
istanbul,kagithane,harmantepe,1,1,55,4,-3,21000,27
istanbul,pendik,cinardere,3,1,108,22,1,23000,27
istanbul,beylikduzu,gurpinar,2,1,100,17,7,20000,33
istanbul,basaksehir,altinsehir,2,1,90,4,-2,15000,30
istanbul,maltepe,cinar,2,1,90,45,2,30000,30
istanbul,sariyer,istinye,2,1,130,20,2,40000,43
istanbul,besiktas,dikilitas,2,1,105,10,0,40000,35
istanbul,beyoglu,gumussuyu,1,1,50,8,4,45000,25
istanbul,bagcilar,cinar,3,1,130,30,4,20000,32
istanbul,fatih,seyyid_omer,2,1,65,35,2,15000,21
istanbul,beylikduzu,sahil,2,1,78,1,2,33000,26
istanbul,kagithane,merkez,1,1,55,5,3,37500,27
istanbul,kagithane,sirintepe,2,1,100,5,4,20000,33
istanbul,zeytinburnu,merkezefendi,3,1,110,31,4,45000,27
istanbul,sariyer,ayazaga,1,1,64,10,6,28000,32
istanbul,uskudar,selimiye,1,1,75,30,0,25000,37
istanbul,sisli,kustepe,1,1,50,15,0,23000,25
istanbul,kagithane,hurriyet,2,1,85,15,4,21000,28
istanbul,fatih,molla_gurani,3,1,120,45,6,22000,30
istanbul,esenyurt,ataturk,1,1,75,7,7,15000,37
istanbul,kadikoy,osmanaga,4,1,120,25,3,45000,24
istanbul,fatih,koca_mustafapasa,1,1,55,45,3,18000,27
istanbul,maltepe,findikli,1,1,75,0,3,21000,37
istanbul,sisli,mahmut_sevket_pasa,2,1,88,8,-2,25000,29
istanbul,avcilar,gumuspala,2,1,110,30,-2,10000,36
istanbul,besiktas,ulus,3,1,130,35,-3,65000,32
istanbul,kagithane,merkez,1,1,75,30,1,17500,37
istanbul,gungoren,abdurrahman_nafiz_gurman,2,1,85,44,6,30000,28
istanbul,sisli,halide_edip_adivar,1,1,55,10,1,25000,27
istanbul,beyoglu,haciahmet,2,1,90,30,-1,15500,30
istanbul,fatih,koca_mustafapasa,2,1,100,16,1,30000,33
istanbul,fatih,topkapi,1,1,65,40,5,17000,32
istanbul,besiktas,arnavutkoy,2,1,80,35,1,50000,26
istanbul,beyoglu,kocatepe,2,1,100,30,2,50000,33
istanbul,besiktas,turkali,2,1,75,30,0,25000,25
istanbul,atasehir,fetih,2,1,80,1,1,35000,26
istanbul,beyoglu,gumussuyu,1,1,55,25,0,40000,27
istanbul,kagithane,gultepe,1,1,55,6,2,25000,27
istanbul,atasehir,ataturk,1,1,64,14,5,45000,32
istanbul,beylikduzu,dereagzi,2,1,100,8,3,23000,33
istanbul,uskudar,bulgurlu,2,1,75,5,0,35000,25
istanbul,basaksehir,altinsehir,2,1,100,10,1,11000,33
istanbul,gaziosmanpasa,merkez,2,1,90,15,1,29000,30
istanbul,sariyer,emirgan,2,1,97,40,2,60000,32
istanbul,kagithane,harmantepe,2,1,105,25,5,23000,35
istanbul,fatih,atikali,2,1,85,7,-2,15000,28
istanbul,beyoglu,gumussuyu,1,1,60,10,-2,50000,30
istanbul,maltepe,findikli,2,1,75,0,5,20000,25
istanbul,adalar,heybeliada,2,1,100,60,1,35000,33
istanbul,gaziosmanpasa,karadeniz,2,1,159,8,1,44000,53
istanbul,fatih,cerrahpasa,1,1,65,45,3,16000,32
istanbul,kadikoy,caferaga,2,1,95,40,4,41500,31
istanbul,fatih,sehremini,2,1,100,40,0,26000,33
istanbul,kagithane,harmantepe,2,1,80,30,3,20000,26
istanbul,esenyurt,barbaros_hayrettin_pasa,1,1,74,11,4,13000,37
istanbul,besiktas,muradiye,2,1,90,60,-1,25000,30
istanbul,gaziosmanpasa,merkez,2,1,65,30,0,13000,21
istanbul,sisli,mecidiyekoy,2,1,80,14,3,35000,26
istanbul,sariyer,maslak,1,1,50,5,3,40000,25
istanbul,sisli,halide_edip_adivar,1,1,55,3,3,26000,27
istanbul,besiktas,mecidiye,2,1,74,26,3,35000,24
istanbul,fatih,seyyid_omer,1,1,65,40,3,16000,32
istanbul,beylikduzu,baris,3,1,160,20,4,27000,40
istanbul,uskudar,bulgurlu,1,1,60,25,3,20000,30
istanbul,kagithane,hurriyet,3,1,88,4,1,28000,22
istanbul,beyoglu,sehit_muhtar,1,1,55,31,2,23500,27
istanbul,beyoglu,yenisehir,1,1,75,20,-1,14000,37
istanbul,avcilar,mustafa_kemal_pasa,3,1,120,23,0,16500,30
istanbul,beyoglu,sehit_muhtar,1,1,75,30,4,38500,37
istanbul,beyoglu,sutluce,1,1,100,19,3,23500,50
istanbul,esenyurt,sultaniye,1,1,95,8,4,14000,47
istanbul,maltepe,cinar,2,1,85,0,3,41000,28
istanbul,kartal,hurriyet,3,1,130,7,7,50000,32
istanbul,sisli,mecidiyekoy,3,1,130,17,2,38000,32
istanbul,sisli,kustepe,2,1,76,4,3,22000,25
istanbul,avcilar,merkez,2,1,85,28,3,20000,28
istanbul,maltepe,baglarbasi,2,1,80,30,5,22500,26
istanbul,sultangazi,yunus_emre,1,1,75,3,5,35000,37
istanbul,sisli,ferikoy,3,1,56,36,-2,16000,14
istanbul,sariyer,cumhuriyet,1,1,65,30,-1,23000,32
istanbul,sariyer,fatih_sultan_mehmet,1,1,60,20,1,22500,30
istanbul,arnavutkoy,anadolu,2,1,85,5,-2,17000,28
istanbul,fatih,katip_kasim,2,1,80,40,5,18000,26
istanbul,cekmekoy,catalmese,2,1,85,5,4,25000,28
istanbul,kartal,hurriyet,2,1,80,12,1,25000,26
istanbul,umraniye,cakmak,2,1,70,17,-2,18250,23
istanbul,esenler,menderes,1,1,80,40,0,10000,40
istanbul,kadikoy,sahrayi_cedit,3,1,145,29,5,65000,36
istanbul,fatih,haseki_sultan,1,1,65,45,4,15000,32
istanbul,sisli,gulbahar,2,1,75,25,3,23000,25
istanbul,besiktas,muradiye,2,1,90,30,3,40000,30
istanbul,besiktas,dikilitas,2,1,90,30,-2,70000,30
istanbul,besiktas,gayrettepe,2,1,86,7,1,55000,28
istanbul,beylikduzu,kavakli,2,1,130,6,4,27000,43
istanbul,maltepe,zumrutevler,2,1,75,10,-2,19500,25
istanbul,bagcilar,kemalpasa,2,1,125,20,4,15000,41
istanbul,basaksehir,altinsehir,2,1,130,6,4,14000,43
istanbul,kadikoy,acibadem,3,1,120,35,3,11000,30
istanbul,fatih,sehremini,2,1,85,40,2,18000,28
istanbul,sariyer,maden,1,1,60,30,3,10000,30
istanbul,sisli,halide_edip_adivar,3,1,180,25,4,40000,45
istanbul,beykoz,kanlica,3,1,100,30,5,35750,25
istanbul,esenler,menderes,3,1,125,30,4,22000,31
istanbul,sisli,ferikoy,2,1,100,31,3,28000,33
istanbul,atasehir,kayisdagi,1,1,40,5,5,15000,20
istanbul,beyoglu,haciahmet,1,1,75,3,3,40000,37
istanbul,fatih,aksemsettin,1,1,75,40,2,15000,37
istanbul,adalar,heybeliada,2,1,90,60,-2,40000,30
istanbul,uskudar,bulgurlu,3,1,105,19,1,37000,26
istanbul,kadikoy,sahrayi_cedit,2,1,80,0,1,60000,26
istanbul,avcilar,firuzkoy,2,1,90,29,-1,12500,30
istanbul,esenyurt,pinar,2,1,105,13,1,12000,35
istanbul,cekmekoy,alemdag,2,1,80,9,-2,35000,26
istanbul,uskudar,bulgurlu,3,1,125,20,0,30000,31
istanbul,sariyer,istinye,1,1,75,30,2,18000,37
istanbul,sisli,merkez,1,1,55,4,-3,26000,27
istanbul,maltepe,findikli,1,1,75,8,1,28000,37
istanbul,maltepe,aydinevler,2,1,85,3,3,27250,28
istanbul,uskudar,cumhuriyet,1,1,60,10,5,18000,30
istanbul,besiktas,bebek,1,1,55,30,0,30000,27
istanbul,umraniye,armaganevler,2,1,70,15,0,19000,23
istanbul,uskudar,kucuksu,2,1,150,50,3,28000,50
istanbul,besiktas,nisbetiye,2,1,110,30,3,60000,36
istanbul,fatih,silivrikapi,1,1,70,35,-2,12000,35
istanbul,sisli,inonu,2,1,100,35,1,16000,33
istanbul,beylikduzu,kavakli,3,1,165,25,3,37500,41
istanbul,bakirkoy,kartaltepe,2,1,75,35,1,26000,25
istanbul,atasehir,icerenkoy,2,1,75,10,5,20000,25
istanbul,silivri,yeni,3,1,126,15,3,26000,31
istanbul,sisli,mecidiyekoy,2,1,65,7,-3,20000,21
istanbul,sariyer,maslak,2,1,110,8,4,65000,36
istanbul,kadikoy,erenkoy,3,1,140,31,3,52000,35
istanbul,kagithane,telsizler,1,1,60,30,3,15500,30
istanbul,kadikoy,osmanaga,1,1,55,35,4,32000,27
istanbul,pendik,ramazanoglu,3,1,54,20,-2,23000,13
istanbul,fatih,ayvansaray,1,1,42,40,4,10000,21
istanbul,maltepe,aydinevler,2,1,80,14,-2,24750,26
istanbul,uskudar,bulgurlu,3,1,120,23,3,42000,30
istanbul,sisli,esentepe,2,1,90,45,2,50000,30
istanbul,beykoz,yalikoy,3,1,170,25,-2,35000,42
istanbul,kagithane,merkez,3,1,110,15,4,35000,27
istanbul,uskudar,beylerbeyi,3,1,130,50,2,60000,32
istanbul,kagithane,telsizler,1,1,65,25,4,24000,32
istanbul,kagithane,ortabayir,1,1,50,35,3,24000,25
istanbul,kadikoy,bostanci,3,1,120,26,3,48000,30
istanbul,avcilar,ambarli,1,1,75,9,1,15000,37
istanbul,sisli,kustepe,1,1,70,4,5,21500,35
istanbul,beyoglu,firuzaga,3,1,95,45,1,53000,23
istanbul,maltepe,zumrutevler,2,1,105,14,0,45000,35
istanbul,sisli,mecidiyekoy,2,1,70,5,2,22500,23
istanbul,kagithane,sirintepe,1,1,65,15,1,21000,32
istanbul,maltepe,zumrutevler,3,1,140,11,1,45000,35
istanbul,sisli,inonu,1,1,84,12,6,45000,42
istanbul,sisli,gulbahar,1,1,55,8,0,25000,27
istanbul,basaksehir,altinsehir,2,1,90,3,-2,12000,30
istanbul,beyoglu,katip_mustafa_celebi,2,1,70,60,2,24000,23
istanbul,uskudar,cumhuriyet,1,1,60,28,1,26000,30
istanbul,uskudar,bulgurlu,3,1,110,25,1,25900,27
istanbul,kucukcekmece,kanarya,3,1,120,26,1,15000,30
istanbul,gaziosmanpasa,karlitepe,3,1,125,5,1,29000,31
istanbul,buyukcekmece,pinartepe,3,1,180,11,2,50000,45
istanbul,kagithane,yahya_kemal,1,1,55,30,1,12500,27
istanbul,kagithane,sultan_selim,3,1,110,30,3,15000,27
istanbul,kadikoy,rasimpasa,1,1,65,40,3,32500,32
istanbul,sariyer,huzur,3,1,100,30,5,47000,25
istanbul,sisli,merkez,1,1,65,0,5,60000,32
istanbul,silivri,sancaktepe,4,1,120,30,-1,70000,24
istanbul,atasehir,kayisdagi,1,1,60,10,1,25000,30
istanbul,uskudar,unalan,2,1,75,0,1,26500,25
istanbul,esenyurt,saadetdere,2,1,105,5,-2,13000,35
istanbul,bagcilar,yavuz_selim,3,1,80,13,8,27500,20
istanbul,eyupsultan,yesilpinar,2,1,65,15,2,17000,21
istanbul,esenler,nine_hatun,2,1,110,20,1,17500,36
istanbul,bahcelievler,cobancesme,2,1,80,22,0,14500,26
istanbul,esenyurt,cumhuriyet,3,1,150,20,8,27000,37
istanbul,esenler,fevzi_cakmak,2,1,110,20,3,25000,36
istanbul,bakirkoy,kartaltepe,3,1,110,30,4,18000,27
istanbul,eyupsultan,silahtaraga,1,1,65,14,1,24500,32
istanbul,gaziosmanpasa,mevlana,3,1,200,24,3,25000,50
istanbul,beyoglu,ornektepe,2,1,90,11,5,25000,30
istanbul,esenyurt,sultaniye,1,1,72,10,1,13500,36
istanbul,esenyurt,talatpasa,3,1,148,3,3,15000,37
istanbul,zeytinburnu,nuripasa,3,1,120,20,4,39000,30
istanbul,fatih,seyyid_omer,1,1,53,39,1,15000,26
istanbul,kagithane,telsizler,1,1,75,5,3,26000,37
istanbul,sariyer,zekeriyakoy,1,1,70,4,3,50000,35
istanbul,beylikduzu,kavakli,2,1,80,5,5,15000,26
istanbul,atasehir,inonu,2,1,85,28,3,35000,28
istanbul,uskudar,burhaniye,2,1,78,0,2,60000,26
istanbul,kucukcekmece,inonu,3,1,175,0,6,51000,43
istanbul,sancaktepe,osmangazi,2,1,105,10,0,18000,35
istanbul,fatih,sarac_ishak,3,1,85,30,4,22000,21
istanbul,bakirkoy,osmaniye,2,1,85,30,3,27500,28
istanbul,sancaktepe,osmangazi,3,1,110,11,3,28000,27
istanbul,kadikoy,caferaga,3,1,120,40,4,40000,30
istanbul,esenyurt,mehtercesme,2,1,110,9,1,10000,36
istanbul,esenyurt,barbaros_hayrettin_pasa,1,1,90,13,4,16000,45
istanbul,sisli,ergenekon,2,1,100,45,2,45000,33
istanbul,kadikoy,osmanaga,1,1,70,27,6,33000,35
istanbul,atasehir,esatpasa,1,1,70,28,1,19000,35
istanbul,besiktas,nisbetiye,1,1,95,40,-2,50000,47
istanbul,sisli,harbiye,1,1,50,30,5,25000,25
istanbul,avcilar,mustafa_kemal_pasa,2,1,95,5,3,23000,31
istanbul,kucukcekmece,cumhuriyet,2,1,110,45,-2,17500,36
istanbul,sariyer,maslak,1,1,85,7,4,49999,42
istanbul,sisli,mesrutiyet,4,1,170,50,2,50000,34
istanbul,sariyer,rumeli_hisari,3,1,145,54,2,60000,36
istanbul,beyoglu,yenisehir,2,1,90,30,2,20000,30
istanbul,beyoglu,haciahmet,1,1,40,40,0,12500,20
istanbul,kagithane,emniyet_evleri,1,1,90,15,5,14500,45
istanbul,beyoglu,sururi_mehmet_efendi,2,1,70,3,2,26000,23
istanbul,bakirkoy,senlikkoy,3,1,120,25,2,50000,30
istanbul,sisli,kustepe,1,1,60,4,2,20000,30
istanbul,kagithane,sultan_selim,1,1,65,25,5,18000,32
istanbul,beylikduzu,kavakli,2,1,120,6,3,35000,40
istanbul,sariyer,zekeriyakoy,2,1,95,9,5,50000,31
istanbul,sisli,kustepe,2,1,70,6,1,24000,23
istanbul,avcilar,ambarli,2,1,85,32,3,17500,28
istanbul,gaziosmanpasa,sarigol,2,1,80,8,3,17500,26
istanbul,kartal,hurriyet,2,1,100,26,-2,13000,33
istanbul,bayrampasa,yenidogan,3,1,110,30,-2,30000,27
istanbul,kucukcekmece,atakent,1,1,75,7,3,23000,37
istanbul,kagithane,ortabayir,1,1,60,24,3,20000,30
istanbul,atasehir,kayisdagi,2,1,105,25,0,23000,35
istanbul,besiktas,konaklar,3,1,130,40,1,57000,32
istanbul,beyoglu,haciahmet,3,1,105,45,3,30000,26
istanbul,fatih,koca_mustafapasa,2,1,75,30,1,20000,25
istanbul,cekmekoy,kirazlidere,1,1,95,0,1,55000,47
istanbul,umraniye,namik_kemal,1,1,68,28,1,20000,34
istanbul,kagithane,caglayan,2,1,85,8,3,25000,28
istanbul,sisli,gulbahar,1,1,50,5,-2,25000,25
istanbul,beyoglu,firuzaga,2,1,80,21,1,30000,26
istanbul,beyoglu,bulbul,1,1,80,20,0,25000,40
istanbul,bagcilar,baglar,2,1,110,30,5,13000,36
istanbul,sariyer,bahcekoy_merkez,2,1,85,20,5,33000,28
istanbul,bayrampasa,muratpasa,2,1,105,30,1,21000,35
istanbul,sisli,merkez,2,1,150,40,1,42000,50
istanbul,sile,sofular,3,1,110,4,-1,35000,27
istanbul,beyoglu,huseyinaga,1,1,55,40,5,20000,27
istanbul,bakirkoy,senlikkoy,4,1,150,28,2,50000,30
istanbul,kagithane,sultan_selim,3,1,110,30,3,17000,27
istanbul,fatih,cerrahpasa,2,1,65,35,2,20000,21
istanbul,bakirkoy,yenimahalle,2,1,120,31,1,32000,40
istanbul,beylikduzu,adnan_kahveci,2,1,115,20,1,20000,38
istanbul,beyoglu,firuzaga,1,1,50,50,1,35000,25
istanbul,eyupsultan,esentepe,2,1,65,7,0,20000,21
istanbul,beyoglu,yenisehir,2,1,95,25,2,20000,31
istanbul,bakirkoy,yenimahalle,2,1,80,44,0,26000,26
istanbul,avcilar,mustafa_kemal_pasa,3,1,120,25,2,15500,30
istanbul,bagcilar,kirazli,2,1,100,26,3,19500,33
istanbul,umraniye,armaganevler,2,1,90,13,0,22500,30
istanbul,sisli,mecidiyekoy,1,1,60,5,-2,25000,30
istanbul,uskudar,unalan,2,1,100,28,2,24000,33
istanbul,bagcilar,kirazli,1,1,65,26,2,14000,32
istanbul,umraniye,topagaci,2,1,90,20,3,10000,30
istanbul,buyukcekmece,dizdariye,2,1,90,28,3,15000,30
istanbul,fatih,haseki_sultan,1,1,65,45,3,15000,32
istanbul,uskudar,salacak,2,1,75,25,5,26000,25
istanbul,kagithane,hamidiye,2,1,85,18,2,28000,28
istanbul,basaksehir,bahcesehir_2_kisim,2,1,84,15,3,26000,28
istanbul,gungoren,guven,2,1,140,40,5,18000,46
istanbul,uskudar,cumhuriyet,3,1,115,6,4,42500,28
istanbul,avcilar,merkez,2,1,90,27,2,20000,30
istanbul,beylikduzu,kavakli,4,1,140,0,3,35000,28
istanbul,sisli,bozkurt,2,1,130,35,3,50000,43
istanbul,esenyurt,sultaniye,2,1,95,7,5,15000,31
istanbul,beyoglu,haciahmet,1,1,105,45,3,27000,52
istanbul,sisli,bozkurt,2,1,100,6,2,45000,33
istanbul,cekmekoy,catalmese,2,1,72,3,-1,18000,24
istanbul,beylikduzu,kavakli,2,1,75,8,-2,13000,25
istanbul,beyoglu,kalyoncu_kullugu,1,1,45,30,1,22500,22
istanbul,eyupsultan,rami_cuma,1,1,50,4,1,21500,25
istanbul,kagithane,hurriyet,1,1,50,10,1,25000,25
istanbul,bagcilar,hurriyet,3,1,135,31,6,18000,33
istanbul,sancaktepe,inonu,2,1,80,30,0,12000,26
istanbul,beyoglu,huseyinaga,1,1,35,40,5,20000,17
istanbul,kagithane,gursel,1,1,65,30,0,12000,32
istanbul,bayrampasa,terazidere,1,1,65,22,1,20000,32
istanbul,sariyer,maden,1,1,90,10,-2,45000,45
istanbul,maltepe,altintepe,2,1,80,0,5,42500,26
istanbul,beylikduzu,yakuplu,1,1,60,2,1,20000,30
istanbul,besiktas,gayrettepe,3,1,150,44,6,48000,37
istanbul,zeytinburnu,nuripasa,2,1,95,30,2,28000,31
istanbul,kagithane,ortabayir,1,1,65,30,5,30000,32
istanbul,kagithane,harmantepe,1,1,65,25,1,18000,32
istanbul,sariyer,maslak,2,1,155,8,3,70000,51
istanbul,avcilar,gumuspala,2,1,95,28,3,19000,31
istanbul,avcilar,mustafa_kemal_pasa,2,1,90,30,0,16500,30
istanbul,bayrampasa,orta,2,1,65,35,3,20000,21
istanbul,sisli,kustepe,1,1,50,7,-2,18000,25
istanbul,kagithane,celiktepe,1,1,55,1,2,38000,27
istanbul,kadikoy,feneryolu,4,1,160,25,1,59000,32
istanbul,sariyer,ayazaga,2,1,100,21,6,10000,33
istanbul,esenler,15_temmuz,1,1,75,30,-1,10000,37
istanbul,sisli,merkez,1,1,70,20,3,45000,35
istanbul,avcilar,merkez,3,1,125,28,1,22000,31
istanbul,maltepe,baglarbasi,3,1,130,30,1,31500,32
istanbul,sisli,eskisehir,1,1,65,38,3,14000,32
istanbul,kagithane,sirintepe,3,1,95,8,2,22000,23
istanbul,uskudar,murat_reis,2,1,75,30,1,23500,25
istanbul,kagithane,harmantepe,1,1,60,24,1,15000,30
istanbul,beyoglu,sahkulu,1,1,65,36,4,38000,32
istanbul,sisli,halaskargazi,2,1,90,30,0,35000,30
istanbul,bakirkoy,senlikkoy,3,1,170,30,3,65000,42
istanbul,fatih,ayvansaray,1,1,50,35,2,20000,25
istanbul,bahcelievler,fevzi_cakmak,3,1,140,32,4,10000,35
istanbul,gaziosmanpasa,merkez,2,1,110,11,2,25500,36
istanbul,bakirkoy,atakoy_2_5_6_kisim,3,1,140,45,8,47000,35
istanbul,kagithane,ortabayir,2,1,75,2,6,60000,25
istanbul,sisli,mecidiyekoy,2,1,90,20,5,27500,30
istanbul,sisli,halide_edip_adivar,3,1,135,18,5,40000,33
istanbul,sisli,merkez,3,1,145,31,1,45000,36
istanbul,fatih,aksaray,1,1,70,40,3,20000,35
istanbul,beyoglu,kuloglu,1,1,90,20,1,40000,45
istanbul,beykoz,tokatkoy,3,1,190,30,4,27500,47
istanbul,eyupsultan,emniyettepe,2,1,75,5,1,27000,25
istanbul,beyoglu,sururi_mehmet_efendi,3,1,120,50,4,45000,30
istanbul,kadikoy,kosuyolu,2,1,90,50,3,32000,30
istanbul,atasehir,esatpasa,1,1,60,28,2,18000,30
istanbul,kagithane,ortabayir,2,1,110,25,2,30000,36
istanbul,kartal,soganlik_yeni,2,1,80,50,0,22000,26
istanbul,beykoz,cubuklu,5,1,92,12,3,10000,15
istanbul,sancaktepe,abdurrahmangazi,2,1,96,2,3,41500,32
istanbul,beylikduzu,kavakli,2,1,90,5,2,26000,30
istanbul,tuzla,yayla,2,1,100,5,1,30000,33
istanbul,gaziosmanpasa,sarigol,2,1,90,5,3,24000,30
istanbul,beyoglu,mueyyetzade,1,1,40,60,1,17000,20
istanbul,eyupsultan,rami_yeni,3,1,160,20,3,20000,40
istanbul,silivri,alibey,3,1,135,25,5,18500,33
istanbul,esenler,menderes,4,1,140,28,4,24500,28
istanbul,beykoz,ortacesme,1,1,70,25,1,10000,35
istanbul,pendik,fevzi_cakmak,2,1,80,0,4,38000,26
istanbul,sisli,ferikoy,3,1,115,40,-1,31000,28
istanbul,maltepe,baglarbasi,3,1,140,26,1,45000,35
istanbul,fatih,yavuz_sultan_selim,1,1,40,43,-2,14000,20
istanbul,sisli,gulbahar,1,1,50,7,2,22000,25
istanbul,fatih,seyyid_omer,2,1,90,35,4,22000,30
istanbul,uskudar,kucuksu,3,1,140,22,3,38000,35
istanbul,silivri,cumhuriyet,3,1,120,28,5,24000,30
istanbul,sisli,fulya,3,1,105,40,0,42000,26
istanbul,eyupsultan,alibeykoy,1,1,75,1,6,27000,37
istanbul,atasehir,ataturk,1,1,57,25,5,26000,28
istanbul,bagcilar,cinar,1,1,80,23,5,17000,40
istanbul,sisli,duatepe,3,1,90,7,1,45000,22
istanbul,kagithane,seyrantepe,2,1,85,30,-2,14500,28
istanbul,gaziosmanpasa,karlitepe,2,1,90,21,3,20000,30
istanbul,cekmekoy,hamidiye,1,1,67,0,1,21000,33
istanbul,atasehir,ornek,2,1,90,8,1,36000,30
istanbul,beyoglu,omer_avni,2,1,80,40,1,40000,26
istanbul,sariyer,maslak,1,1,90,10,8,50000,45
istanbul,sisli,halide_edip_adivar,2,1,75,20,5,25000,25
istanbul,sariyer,fatih_sultan_mehmet,2,1,120,20,4,27000,40
istanbul,beykoz,cengeldere,2,1,85,24,-2,21000,28
istanbul,fatih,koca_mustafapasa,2,1,90,45,4,18000,30
istanbul,kagithane,caglayan,1,1,50,10,4,42000,25
istanbul,esenyurt,ataturk,2,1,100,5,0,10000,33
istanbul,sariyer,sariyer_merkez,2,1,110,20,3,28000,36
istanbul,fatih,koca_mustafapasa,2,1,65,35,1,14000,21
istanbul,besiktas,kurucesme,2,1,115,16,0,38000,38
istanbul,beyoglu,katip_mustafa_celebi,2,1,75,40,2,30000,25
istanbul,beylikduzu,yakuplu,2,1,95,5,-3,18000,31
istanbul,umraniye,ataturk,3,1,120,30,4,35000,30
istanbul,beykoz,soguksu,1,1,70,30,-2,13000,35
istanbul,bahcelievler,cobancesme,2,1,90,31,4,14000,30
istanbul,bagcilar,cinar,3,1,120,30,2,23000,30
istanbul,uskudar,icadiye,2,1,90,41,-2,28500,30
istanbul,esenler,birlik,2,1,110,29,4,19000,36
istanbul,bakirkoy,kartaltepe,1,1,60,11,7,47000,30
istanbul,fatih,haseki_sultan,2,1,100,45,1,40000,33
istanbul,kadikoy,bostanci,2,1,75,35,1,25000,25
istanbul,eyupsultan,alibeykoy,1,1,75,0,4,25000,37
istanbul,sisli,mecidiyekoy,1,1,60,0,3,27500,30
istanbul,eyupsultan,topcular,1,1,90,5,3,40000,45
istanbul,kagithane,gultepe,1,1,65,2,2,27000,32
istanbul,beykoz,camlibahce,3,1,110,25,1,20000,27
istanbul,kagithane,emniyet_evleri,2,1,90,4,4,45000,30
istanbul,silivri,piri_mehmet_pasa,2,1,110,0,3,25000,36
istanbul,bakirkoy,osmaniye,2,1,85,31,3,27500,28
istanbul,esenyurt,pinar,1,1,95,7,0,12000,47
istanbul,esenler,fevzi_cakmak,2,1,90,25,4,15000,30
istanbul,beylikduzu,kavakli,1,1,80,10,1,12000,40
istanbul,gaziosmanpasa,baglarbasi,1,1,55,1,7,20000,27
istanbul,umraniye,camlik,2,1,80,20,1,21000,26
istanbul,besiktas,abbasaga,2,1,100,30,5,70000,33
istanbul,sancaktepe,abdurrahmangazi,3,1,85,0,1,19000,21
istanbul,bagcilar,100_yil,2,1,75,11,1,15000,25
istanbul,eyupsultan,alibeykoy,1,1,75,1,3,27000,37
istanbul,beykoz,tokatkoy,2,1,140,25,2,21000,46
istanbul,beykoz,yalikoy,4,1,165,25,1,13000,33
